time,value,zealot,state
949,0.2559674619257418,1.0,1
950,0.26683217358728883,1.0,0
950,0.2563530810717652,1.0,1
951,0.2672988542598585,1.0,0
951,0.2567374317665374,1.0,1
952,0.2677646895783482,1.0,0
952,0.2571205175634789,1.0,1
953,0.2682296903158623,1.0,0
953,0.2575023420159084,1.0,1
954,0.26869386723370065,1.0,0
954,0.2578829086766384,1.0,1
955,0.26915723107962797,1.0,0
955,0.2582622210976202,1.0,1
956,0.2696197925861527,1.0,0
956,0.2586402828296435,1.0,1
957,0.27008156246881787,1.0,0
957,0.2590170974220865,1.0,1
958,0.27054255142449996,1.0,0
958,0.2593926684227182,1.0,1
959,0.2710027701297181,1.0,0
959,0.25976699937755177,1.0,1
960,0.2714622292389519,1.0,0
960,0.26014009383074954,1.0,1
961,0.27192093938296824,1.0,0
961,0.26051195532457827,1.0,1
962,0.27237891116715507,1.0,0
962,0.26088258739941433,1.0,1
963,0.27283615516986504,1.0,0
963,0.26125199359379964,1.0,1
964,0.2732926819407643,1.0,0
964,0.26162017744454624,1.0,1
965,0.2737485019991896,1.0,0
965,0.2619871424868899,1.0,1
966,0.27420362583251284,1.0,0
966,0.26235289225469266,1.0,1
967,0.27465806389451,1.0,0
967,0.2627174302806919,1.0,1
968,0.27511182660373756,1.0,0
968,0.2630807600967977,1.0,1
969,0.2755649243419152,1.0,0
969,0.26344288523443593,1.0,1
970,0.2760173674523123,1.0,0
970,0.2638038092249386,1.0,1
971,0.27646916623814055,1.0,0
971,0.2641635355999771,1.0,1
972,0.27692033096095253,1.0,0
972,0.26452206789204147,1.0,1
973,0.27737087183904247,1.0,0
973,0.2648794096349635,1.0,1
974,0.27782079904585416,1.0,0
974,0.26523556436448176,1.0,1
975,0.2782701227083911,1.0,0
975,0.26559053561884954,1.0,1
976,0.278718852905631,1.0,0
976,0.2659443269394835,1.0,1
977,0.27916699966694547,1.0,0
977,0.26629694187165315,1.0,1
978,0.27961457297052117,1.0,0
978,0.26664838396520923,1.0,1
979,0.2800615827417852,1.0,0
979,0.2669986567753524,1.0,1
980,0.2805080388518354,1.0,0
980,0.26734776386343684,1.0,1
981,0.2809539511158702,1.0,0
981,0.26769570879781335,1.0,1
982,0.28139932929162476,1.0,0
982,0.2680424951547066,1.0,1
983,0.281844183077808,1.0,0
983,0.268388126519128,1.0,1
984,0.28228852211254335,1.0,0
984,0.2687326064858221,1.0,1
985,0.2827323559718115,1.0,0
985,0.26907593866024504,1.0,1
986,0.28317569416789523,1.0,0
986,0.26941812665957743,1.0,1
987,0.28361854614782883,1.0,0
987,0.26975917411376354,1.0,1
988,0.2840609212918467,1.0,0
988,0.27009908466658505,1.0,1
989,0.2845028289118373,1.0,0
989,0.2704378619767601,1.0,1
990,0.28494427824979823,1.0,0
990,0.2707755097190708,1.0,1
991,0.28538527847629264,1.0,0
991,0.27111203158551755,1.0,1
992,0.28582583868891037,1.0,0
992,0.27144743128649884,1.0,1
993,0.2862659679107289,1.0,0
993,0.2717817125520151,1.0,1
994,0.2867056750887789,1.0,0
994,0.2721148791328945,1.0,1
995,0.2871449690925109,1.0,0
995,0.27244693480204396,1.0,1
996,0.2875838587122647,1.0,0
996,0.2727778833557179,1.0,1
997,0.28802235265774245,1.0,0
997,0.2731077286148082,1.0,1
998,0.2884604595564823,1.0,0
998,0.27343647442615404,1.0,1
999,0.288898187952337,1.0,0
999,0.2737641246638675,1.0,1
0,0.0009670825119948236,2.0,0
0,0.0004325119976236405,2.0,1
1,0.0009770450120492797,2.0,0
1,0.0004369519863186678,2.0,1
2,0.0009871099511262746,2.0,0
2,0.00044143750641863753,2.0,1
3,0.000997278374496207,2.0,0
3,0.0004459690223626613,2.0,1
4,0.001007551337877716,2.0,0
4,0.00045054700325847935,2.0,1
5,0.0010179299075369747,2.0,0
5,0.0004551719229277628,2.0,1
6,0.0010284151603878152,2.0,0
6,0.00045984425995182043,2.0,1
7,0.0010390081840926828,2.0,0
7,0.0004645644977177107,2.0,1
8,0.001049710077164432,2.0,0
8,0.000469333124464764,2.0,1
9,0.001060521949068958,2.0,0
9,0.000474150633331517,2.0,1
10,0.0010714449203286741,2.0,0
10,0.00047901752240305873,2.0,1
11,0.0010824801226268425,2.0,0
11,0.0004839342947587999,2.0,1
12,0.0010936286989127533,2.0,0
12,0.0004889014585206573,2.0,1
13,0.0011048918035077627,2.0,0
13,0.0004939195269016637,2.0,1
14,0.0011162706022121917,2.0,0
14,0.0004989890182550042,2.0,1
15,0.0011277662724130926,2.0,0
15,0.0005041104561234809,2.0,1
16,0.0011393800031928797,2.0,0
16,0.000509284369289408,2.0,1
17,0.0011511129954388372,2.0,0
17,0.0005145112918249437,2.0,1
18,0.0011629664619534996,2.0,0
18,0.0005197917631428573,2.0,1
19,0.0011749416275659166,2.0,0
19,0.0005251263280477376,2.0,1
20,0.0011870397292437984,2.0,0
20,0.0005305155367876429,2.0,1
21,0.0011992620162065463,2.0,0
21,0.0005359599451061983,2.0,1
22,0.0012116097500391811,2.0,0
22,0.000541460114295139,2.0,1
23,0.001224084204807158,2.0,0
23,0.0005470166112473084,2.0,1
24,0.0012366866671720822,2.0,0
24,0.0005526300085101055,2.0,1
25,0.0012494184365083255,2.0,0
25,0.0005583008843393926,2.0,1
26,0.0012622808250205438,2.0,0
26,0.0005640298227538606,2.0,1
27,0.001275275157862104,2.0,0
27,0.0005698174135898573,2.0,1
28,0.001288402773254419,2.0,0
28,0.0005756642525566806,2.0,1
29,0.0013016650226071926,2.0,0
29,0.0005815709412923373,2.0,1
30,0.0013150632706395867,2.0,0
30,0.0005875380874197754,2.0,1
31,0.0013285988955022978,2.0,0
31,0.0005935663046035872,2.0,1
32,0.001342273288900556,2.0,0
32,0.0005996562126071881,2.0,1
33,0.0013560878562180537,2.0,0
33,0.0006058084373504735,2.0,1
34,0.0013700440166417866,2.0,0
34,0.00061202361096796,2.0,1
35,0.0013841432032878317,2.0,0
35,0.0006183023718674031,2.0,1
36,0.0013983868633280503,2.0,0
36,0.0006246453647889083,2.0,1
37,0.001412776458117726,2.0,0
37,0.000631053240864527,2.0,1
38,0.0014273134633241253,2.0,0
38,0.0006375266576783437,2.0,1
39,0.0014419993690560067,2.0,0
39,0.0006440662793270592,2.0,1
40,0.0014568356799940548,2.0,0
40,0.0006506727764810671,2.0,1
41,0.0014718239155222593,2.0,0
41,0.0006573468264460328,2.0,1
42,0.0014869656098602253,2.0,0
42,0.0006640891132249693,2.0,1
43,0.001502262312196429,2.0,0
43,0.0006709003275808209,2.0,1
44,0.0015177155868224149,2.0,0
44,0.0006777811670995512,2.0,1
45,0.0015333270132679292,2.0,0
45,0.0006847323362537391,2.0,1
46,0.0015490981864369998,2.0,0
46,0.0006917545464666868,2.0,1
47,0.0015650307167449568,2.0,0
47,0.0006988485161770408,2.0,1
48,0.0015811262302563968,2.0,0
48,0.0007060149709039284,2.0,1
49,0.0015973863688240892,2.0,0
49,0.0007132546433126101,2.0,1
50,0.0016138127902288308,2.0,0
50,0.0007205682732806573,2.0,1
51,0.00163040716832023,2.0,0
51,0.0007279566079646457,2.0,1
52,0.0016471711931584502,2.0,0
52,0.0007354204018673772,2.0,1
53,0.0016641065711568831,2.0,0
53,0.0007429604169056289,2.0,1
54,0.0016812150252257655,2.0,0
54,0.0007505774224784254,2.0,1
55,0.0016984982949167387,2.0,0
55,0.0007582721955358486,2.0,1
56,0.0017159581365683435,2.0,0
56,0.000766045520648377,2.0,1
57,0.0017335963234524532,2.0,0
57,0.0007738981900767571,2.0,1
58,0.001751414645921642,2.0,0
58,0.0007818310038424167,2.0,1
59,0.001769414911557486,2.0,0
59,0.0007898447697984108,2.0,1
60,0.0017875989453197982,2.0,0
60,0.0007979403037009136,2.0,1
61,0.0018059685896967914,2.0,0
61,0.0008061184292812468,2.0,1
62,0.001824525704856161,2.0,0
62,0.0008143799783184556,2.0,1
63,0.0018432721687971045,2.0,0
63,0.0008227257907124289,2.0,1
64,0.0018622098775032466,2.0,0
64,0.0008311567145575639,2.0,1
65,0.001881340745096491,2.0,0
65,0.0008396736062169846,2.0,1
66,0.0019006667039917864,2.0,0
66,0.0008482773303973043,2.0,1
67,0.0019201897050527897,2.0,0
67,0.0008569687602239439,2.0,1
68,0.0019399117177484482,2.0,0
68,0.0008657487773170003,2.0,1
69,0.0019598347303104746,2.0,0
69,0.0008746182718676699,2.0,1
70,0.0019799607498917184,2.0,0
70,0.0008835781427152285,2.0,1
71,0.0020002918027254304,2.0,0
71,0.0008926292974245646,2.0,1
72,0.002020829934285406,2.0,0
72,0.000901772652364273,2.0,1
73,0.0020415772094470198,2.0,0
73,0.0009110091327853065,2.0,1
74,0.0020625357126491228,2.0,0
74,0.0009203396729001857,2.0,1
75,0.0020837075480568024,2.0,0
75,0.0009297652159627709,2.0,1
76,0.002105094839725021,2.0,0
76,0.0009392867143485938,2.0,1
77,0.002126699731763088,2.0,0
77,0.0009489051296357524,2.0,1
78,0.0021485243884999906,2.0,0
78,0.0009586214326863672,2.0,1
79,0.002170570994650551,2.0,0
79,0.000968436603728601,2.0,1
80,0.002192841755482425,2.0,0
80,0.000978351632439242,2.0,1
81,0.0022153388969839145,2.0,0
81,0.0009883675180268536,2.0,1
82,0.0022380646660325877,2.0,0
82,0.0009984852693154813,2.0,1
83,0.002261021330564714,2.0,0
83,0.001008705904828933,2.0,1
84,0.0022842111797454824,2.0,0
84,0.0010190304528756163,2.0,1
85,0.0023076365241400053,2.0,0
85,0.0010294599516339445,2.0,1
86,0.002331299695885091,2.0,0
86,0.0010399954492383064,2.0,1
87,0.0023552030488617885,2.0,0
87,0.0010506380038655975,2.0,1
88,0.0023793489588686675,2.0,0
88,0.001061388683822319,2.0,1
89,0.0024037398237958434,2.0,0
89,0.001072248567632238,2.0,1
90,0.0024283780637997295,2.0,0
90,0.00108321874412461,2.0,1
91,0.0024532661214784982,2.0,0
91,0.0010943003125229642,2.0,1
92,0.002478406462048243,2.0,0
92,0.0011054943825344525,2.0,1
93,0.0025038015735198214,2.0,0
93,0.001116802074439754,2.0,1
94,0.002529453966876384,2.0,0
94,0.0011282245191835444,2.0,1
95,0.0025553661762515367,2.0,0
95,0.00113976285846552,2.0,1
96,0.0025815407591081646,2.0,0
96,0.0011514182448319806,2.0,1
97,0.002607980296417875,2.0,0
97,0.0011631918417679698,2.0,1
98,0.002634687392841038,2.0,0
98,0.0011750848237899619,2.0,1
99,0.0026616646769074405,2.0,0
99,0.0011870983765391128,2.0,1
100,0.0026889148011975013,2.0,0
100,0.0011992336968750538,2.0,1
101,0.0027164404425240357,2.0,0
101,0.0012114919929702341,2.0,1
102,0.002744244302114584,2.0,0
102,0.0012238744844048149,2.0,1
103,0.0027723291057942345,2.0,0
103,0.0012363824022621022,2.0,1
104,0.002800697604168952,2.0,0
104,0.0012490169892245277,2.0,1
105,0.002829352572809392,2.0,0
105,0.0012617794996701646,2.0,1
106,0.002858296812435175,2.0,0
106,0.0012746711997697795,2.0,1
107,0.0028875331490995763,2.0,0
107,0.0012876933675844248,2.0,1
108,0.0029170644343746582,2.0,0
108,0.001300847293163554,2.0,1
109,0.0029468935455367745,2.0,0
109,0.00131413427864367,2.0,1
110,0.0029770233857524513,2.0,0
110,0.001327555638347496,2.0,1
111,0.0030074568842646055,2.0,0
111,0.0013411126988836684,2.0,1
112,0.0030381969965790918,2.0,0
112,0.0013548067992469415,2.0,1
113,0.0030692467046515293,2.0,0
113,0.0013686392909189175,2.0,1
114,0.0031006090170744133,2.0,0
114,0.0013826115379692696,2.0,1
115,0.0031322869692644406,2.0,0
115,0.0013967249171574837,2.0,1
116,0.0031642836236500803,2.0,0
116,0.0014109808180350913,2.0,1
117,0.0031966020698592982,2.0,0
117,0.0014253806430484044,2.0,1
118,0.003229245424907456,2.0,0
118,0.0014399258076417392,2.0,1
119,0.0032622168333853274,2.0,0
119,0.001454617740361121,2.0,1
120,0.0032955194676472055,2.0,0
120,0.0014694578829584778,2.0,1
121,0.003329156527999077,2.0,0
121,0.001484447690496302,2.0,1
122,0.0033631312428868275,2.0,0
122,0.0014995886314527862,2.0,1
123,0.003397446869084443,2.0,0
123,0.0015148821878274204,2.0,1
124,0.0034321066918821664,2.0,0
124,0.0015303298552470455,2.0,1
125,0.003467114025274597,2.0,0
125,0.0015459331430723586,2.0,1
126,0.0035024722121486714,2.0,0
126,0.0015616935745048663,2.0,1
127,0.0035381846244715025,2.0,0
127,0.001577612686694269,2.0,1
128,0.0035742546634780397,2.0,0
128,0.0015936920308462805,2.0,1
129,0.0036106857598585105,2.0,0
129,0.0016099331723308677,2.0,1
130,0.003647481373945601,2.0,0
130,0.001626337690790913,2.0,1
131,0.003684644995901335,2.0,0
131,0.0016429071802512721,2.0,1
132,0.00372218014590362,2.0,0
132,0.0016596432492282465,2.0,1
133,0.003760090374332406,2.0,0
133,0.0016765475208394343,2.0,1
134,0.003798379261955426,2.0,0
134,0.0016936216329139732,2.0,1
135,0.0038370504201134643,2.0,0
135,0.001710867238103155,2.0,1
136,0.0038761074909051023,2.0,0
136,0.001728286003991402,2.0,1
137,0.003915554147370933,2.0,0
137,0.0017458796132076059,2.0,1
138,0.003955394093677137,2.0,0
138,0.0017636497635368086,2.0,1
139,0.00399563106529843,2.0,0
139,0.0017815981680322163,2.0,1
140,0.004036268829200298,2.0,0
140,0.0017997265551275487,2.0,1
141,0.0040773111840204735,2.0,0
141,0.0018180366687496974,2.0,1
142,0.004118761960249627,2.0,0
142,0.0018365302684316882,2.0,1
143,0.004160625020411193,2.0,0
143,0.0018552091294259435,2.0,1
144,0.004202904259240287,2.0,0
144,0.0018740750428178203,2.0,1
145,0.00424560360386167,2.0,0
145,0.0018931298156394263,2.0,1
146,0.004288727013966676,2.0,0
146,0.0019123752709836895,2.0,1
147,0.004332278481989099,2.0,0
147,0.0019318132481186711,2.0,1
148,0.004376262033279921,2.0,0
148,0.001951445602602131,2.0,1
149,0.00442068172628087,2.0,0
149,0.0019712742063962853,2.0,1
150,0.00446554165269671,2.0,0
150,0.0019913009479827983,2.0,1
151,0.004510845937666247,2.0,0
151,0.0020115277324779567,2.0,1
152,0.004556598739931946,2.0,0
152,0.0020319564817480235,2.0,1
153,0.004602804252008121,2.0,0
153,0.0020525891345247647,2.0,1
154,0.004649466700347617,2.0,0
154,0.0020734276465211223,2.0,1
155,0.004696590345506963,2.0,0
155,0.0020944739905470263,2.0,1
156,0.004744179482309836,2.0,0
156,0.0021157301566253305,2.0,1
157,0.00479223844000888,2.0,0
157,0.0021371981521078522,2.0,1
158,0.004840771582445742,2.0,0
158,0.002158880001791501,2.0,1
159,0.004889783308209254,2.0,0
159,0.0021807777480344903,2.0,1
160,0.004939278050791733,2.0,0
160,0.0022028934508725884,2.0,1
161,0.004989260278743281,2.0,0
161,0.0022252291881354335,2.0,1
162,0.005039734495824038,2.0,0
162,0.002247787055562853,2.0,1
163,0.005090705241154302,2.0,0
163,0.0022705691669211974,2.0,1
164,0.005142177089362449,2.0,0
164,0.0022935776541196584,2.0,1
165,0.005194154650730558,2.0,0
165,0.0023168146673265603,2.0,1
166,0.0052466425713376804,2.0,0
166,0.0023402823750855953,2.0,1
167,0.005299645533200663,2.0,0
167,0.0023639829644319975,2.0,1
168,0.00535316825441245,2.0,0
168,0.002387918641008617,2.0,1
169,0.005407215489277765,2.0,0
169,0.002412091629181902,2.0,1
170,0.0054617920284461274,2.0,0
170,0.002436504172157734,2.0,1
171,0.005516902699042059,2.0,0
171,0.0024611585320971296,2.0,1
172,0.005572552364792443,2.0,0
172,0.002486056990231761,2.0,1
173,0.005628745926150949,2.0,0
173,0.002511201846979287,2.0,1
174,0.005685488320419361,2.0,0
174,0.0025365954220584763,2.0,1
175,0.005742784521865854,2.0,0
175,0.002562240054604083,2.0,1
176,0.005800639541839982,2.0,0
176,0.0025881381032814748,2.0,1
177,0.00585905842888436,2.0,0
177,0.0026142919464009744,2.0,1
178,0.005918046268842966,2.0,0
178,0.0026407039820318923,2.0,1
179,0.005977608184965912,2.0,0
179,0.0026673766281162348,2.0,1
180,0.006037749338010614,2.0,0
180,0.0026943123225820604,2.0,1
181,0.006098474926339235,2.0,0
181,0.0027215135234564523,2.0,1
182,0.006159790186012397,2.0,0
182,0.00274898270897809,2.0,1
183,0.006221700390878917,2.0,0
183,0.002776722377709403,2.0,1
184,0.006284210852661549,2.0,0
184,0.002804735048648243,2.0,1
185,0.0063473269210386676,2.0,0
185,0.0028330232613391097,2.0,1
186,0.006411053983721683,2.0,0
186,0.002861589575983847,2.0,1
187,0.006475397466528152,2.0,0
187,0.002890436573551804,2.0,1
188,0.006540362833450477,2.0,0
188,0.002919566855889451,2.0,1
189,0.006605955586720055,2.0,0
189,0.002948983045829396,2.0,1
190,0.006672181266866777,2.0,0
190,0.0029786877872987737,2.0,1
191,0.006739045452773789,2.0,0
191,0.0030086837454270103,2.0,1
192,0.0068065537617273695,2.0,0
192,0.0030389736066528945,2.0,1
193,0.006874711849461836,2.0,0
193,0.003069560078830951,2.0,1
194,0.006943525410199333,2.0,0
194,0.0031004458913370834,2.0,1
195,0.0070130001766844354,2.0,0
195,0.003131633795173442,2.0,1
196,0.0070831419202134135,2.0,0
196,0.0031631265630725075,2.0,1
197,0.007153956450658041,2.0,0
197,0.003194926989600348,2.0,1
198,0.007225449616483842,2.0,0
198,0.003227037891259005,2.0,1
199,0.007297627304762665,2.0,0
199,0.003259462106588005,2.0,1
200,0.007370495441179422,2.0,0
200,0.0032922024962649564,2.0,1
201,0.007444059990032936,2.0,0
201,0.0033252619432051654,2.0,1
202,0.007518326954230695,2.0,0
202,0.0033586433526602982,2.0,1
203,0.007593302375277443,2.0,0
203,0.003392349652315999,2.0,1
204,0.007668992333257505,2.0,0
204,0.003426383792388479,2.0,1
205,0.007745402946810604,2.0,0
205,0.0034607487457199867,2.0,1
206,0.007822540373101218,2.0,0
206,0.00349544750787321,2.0,1
207,0.007900410807781163,2.0,0
207,0.003530483097224458,2.0,1
208,0.007979020484945434,2.0,0
208,0.003565858555055715,2.0,1
209,0.008058375677081063,2.0,0
209,0.0036015769456454218,2.0,1
210,0.008138482695008931,2.0,0
210,0.0036376413563580434,2.0,1
211,0.008219347887818354,2.0,0
211,0.003674054897732299,2.0,1
212,0.008300977642794354,2.0,0
212,0.00371082070356809,2.0,1
213,0.008383378385337446,2.0,0
213,0.0037479419310120442,2.0,1
214,0.00846655657887585,2.0,0
214,0.0037854217606416783,2.0,1
215,0.008550518724769956,2.0,0
215,0.0038232633965480907,2.0,1
216,0.008635271362208903,2.0,0
216,0.0038614700664172073,2.0,1
217,0.008720821068099216,2.0,0
217,0.0039000450216094902,2.0,1
218,0.00880717445694523,2.0,0
218,0.0039389915372381205,2.0,1
219,0.008894338180721332,2.0,0
219,0.003978312912245558,2.0,1
220,0.008982318928735718,2.0,0
220,0.0040180124694785165,2.0,1
221,0.009071123427485657,2.0,0
221,0.0040580935557612404,2.0,1
222,0.009160758440504064,2.0,0
222,0.004098559541967101,2.0,1
223,0.009251230768197291,2.0,0
223,0.0041394138230884435,2.0,1
224,0.009342547247673914,2.0,0
224,0.004180659818304665,2.0,1
225,0.009434714752564504,2.0,0
225,0.004222300971048459,2.0,1
226,0.009527740192832129,2.0,0
226,0.004264340749070225,2.0,1
227,0.009621630514573544,2.0,0
227,0.004306782644500584,2.0,1
228,0.009716392699810861,2.0,0
228,0.004349630173910937,2.0,1
229,0.00981203376627364,2.0,0
229,0.004392886878372096,2.0,1
230,0.009908560767171178,2.0,0
230,0.0044365563235108565,2.0,1
231,0.010005980790954954,2.0,0
231,0.004480642099564578,2.0,1
232,0.010104300961071006,2.0,0
232,0.00452514782143363,2.0,1
233,0.01020352843570222,2.0,0
233,0.004570077128731747,2.0,1
234,0.010303670407500277,2.0,0
234,0.004615433685834202,2.0,1
235,0.010404734103307212,2.0,0
235,0.004661221181923791,2.0,1
236,0.01050672678386642,2.0,0
236,0.0047074433310345795,2.0,1
237,0.010609655743523027,2.0,0
237,0.004754103872093356,2.0,1
238,0.010713528309913385,2.0,0
238,0.0048012065689587964,2.0,1
239,0.010818351843643737,2.0,0
239,0.004848755210458255,2.0,1
240,0.010924133737957762,2.0,0
240,0.004896753610422178,2.0,1
241,0.011030881418392962,2.0,0
241,0.0049452056077160895,2.0,1
242,0.011138602342425809,2.0,0
242,0.004994115066270106,2.0,1
243,0.011247303999105417,2.0,0
243,0.005043485875105962,2.0,1
244,0.011356993908675663,2.0,0
244,0.005093321948361488,2.0,1
245,0.01146767962218579,2.0,0
245,0.005143627225312534,2.0,1
246,0.011579368721089098,2.0,0
246,0.005194405670392266,2.0,1
247,0.011692068816829859,2.0,0
247,0.005245661273207835,2.0,1
248,0.011805787550418207,2.0,0
248,0.005297398048554357,2.0,1
249,0.011920532591993,2.0,0
249,0.005349620036426192,2.0,1
250,0.012036311640372393,2.0,0
250,0.005402331302025477,2.0,1
251,0.01215313242259219,2.0,0
251,0.005455535935767878,2.0,1
252,0.012271002693431825,2.0,0
252,0.005509238053285531,2.0,1
253,0.012389930234927791,2.0,0
253,0.005563441795427154,2.0,1
254,0.012509922855874522,2.0,0
254,0.005618151328255256,2.0,1
255,0.012630988391312598,2.0,0
255,0.005673370843040495,2.0,1
256,0.012753134702004221,2.0,0
256,0.005729104556253054,2.0,1
257,0.012876369673895813,2.0,0
257,0.005785356709551061,2.0,1
258,0.01300070121756775,2.0,0
258,0.005842131569766073,2.0,1
259,0.013126137267671036,2.0,0
259,0.005899433428885465,2.0,1
260,0.013252685782351009,2.0,0
260,0.005957266604031834,2.0,1
261,0.013380354742657814,2.0,0
261,0.006015635437439318,2.0,1
262,0.013509152151943777,2.0,0
262,0.006074544296426807,2.0,1
263,0.013639086035247485,2.0,0
263,0.006133997573368074,2.0,1
264,0.013770164438664568,2.0,0
264,0.006193999685658722,2.0,1
265,0.013902395428705153,2.0,0
265,0.006254555075680023,2.0,1
266,0.014035787091637912,2.0,0
266,0.006315668210759525,2.0,1
267,0.014170347532820654,2.0,0
267,0.00637734358312851,2.0,1
268,0.014306084876017488,2.0,0
268,0.0064395857098762,2.0,1
269,0.014443007262702518,2.0,0
269,0.0065023991329007606,2.0,1
270,0.014581122851349932,2.0,0
270,0.006565788418857028,2.0,1
271,0.014720439816710658,2.0,0
271,0.006629758159101006,2.0,1
272,0.01486096634907542,2.0,0
272,0.006694312969631065,2.0,1
273,0.015002710653524265,2.0,0
273,0.0067594574910258744,2.0,1
274,0.01514568094916257,2.0,0
274,0.006825196388379034,2.0,1
275,0.015289885468343438,2.0,0
275,0.006891534351230424,2.0,1
276,0.015435332455876704,2.0,0
276,0.006958476093494212,2.0,1
277,0.015582030168224287,2.0,0
277,0.0070260263533835875,2.0,1
278,0.01572998687268218,2.0,0
278,0.0070941898933321625,2.0,1
279,0.015879210846548985,2.0,0
279,0.007162971499912062,2.0,1
280,0.016029710376281,2.0,0
280,0.007232375983748709,2.0,1
281,0.016181493756634045,2.0,0
281,0.007302408179432276,2.0,1
282,0.016334569289791916,2.0,0
282,0.007373072945425864,2.0,1
283,0.016488945284481714,2.0,0
283,0.007444375163970357,2.0,1
284,0.01664463005507592,2.0,0
284,0.00751631974098598,2.0,1
285,0.016801631920681494,2.0,0
285,0.0075889116059706,2.0,1
286,0.016959959204215936,2.0,0
286,0.007662155711894749,2.0,1
287,0.017119620231470522,2.0,0
287,0.00773605703509336,2.0,1
288,0.0172806233301607,2.0,0
288,0.007810620575154326,2.0,1
289,0.01744297682896385,2.0,0
289,0.00788585135480378,2.0,1
290,0.01760668905654456,2.0,0
290,0.00796175441978821,2.0,1
291,0.017771768340567432,2.0,0
291,0.008038334838753406,2.0,1
292,0.017938223006697604,2.0,0
292,0.008115597703120214,2.0,1
293,0.018106061377589248,2.0,0
293,0.00819354812695722,2.0,1
294,0.018275291771862056,2.0,0
294,0.008272191246850288,2.0,1
295,0.018445922503065895,2.0,0
295,0.008351532221769108,2.0,1
296,0.01861796187863394,2.0,0
296,0.008431576232930641,2.0,1
297,0.018791418198824305,2.0,0
297,0.008512328483659628,2.0,1
298,0.018966299755650548,2.0,0
298,0.008593794199246144,2.0,1
299,0.019142614831801012,2.0,0
299,0.008675978626800238,2.0,1
300,0.019320371699547485,2.0,0
300,0.008758887035103712,2.0,1
301,0.019499578619643233,2.0,0
301,0.008842524714459088,2.0,1
302,0.019680243840210675,2.0,0
302,0.00892689697653583,2.0,1
303,0.019862375595618997,2.0,0
303,0.009012009154213834,2.0,1
304,0.020045982105351898,2.0,0
304,0.009097866601424264,2.0,1
305,0.020231071572865755,2.0,0
305,0.009184474692987825,2.0,1
306,0.020417652184438504,2.0,0
306,0.009271838824450455,2.0,1
307,0.020605732108009533,2.0,0
307,0.009359964411916565,2.0,1
308,0.020795319492010772,2.0,0
308,0.009448856891879904,2.0,1
309,0.020986422464189386,2.0,0
309,0.009538521721052032,2.0,1
310,0.021179049130422505,2.0,0
310,0.00962896437618856,2.0,1
311,0.021373207573523983,2.0,0
311,0.0097201903539132,2.0,1
312,0.02156890585204382,2.0,0
312,0.009812205170539705,2.0,1
313,0.0217661519990605,2.0,0
313,0.009905014361891744,2.0,1
314,0.021964954020966525,2.0,0
314,0.009998623483120871,2.0,1
315,0.022165319896247673,2.0,0
315,0.010093038108522594,2.0,1
316,0.022367257574256137,2.0,0
316,0.010188263831350684,2.0,1
317,0.022570774973978133,2.0,0
317,0.01028430626362979,2.0,1
318,0.022775879982796246,2.0,0
318,0.010381171035966459,2.0,1
319,0.02298258045524697,2.0,0
319,0.01047886379735867,2.0,1
320,0.023190884211773833,2.0,0
320,0.01057739021500393,2.0,1
321,0.023400799037476525,2.0,0
321,0.010676755974106162,2.0,1
322,0.023612332680856444,2.0,0
322,0.010776966777681278,2.0,1
323,0.02382549285255916,2.0,0
323,0.01087802834636174,2.0,1
324,0.024040287224114217,2.0,0
324,0.01097994641820015,2.0,1
325,0.024256723426672608,2.0,0
325,0.011082726748471924,2.0,1
326,0.024474809049742564,2.0,0
326,0.011186375109477252,2.0,1
327,0.024694551639924102,2.0,0
327,0.011290897290342388,2.0,1
328,0.02491595869964261,2.0,0
328,0.01139629909682043,2.0,1
329,0.025139037685882205,2.0,0
329,0.011502586351091738,2.0,1
330,0.025363796008919234,2.0,0
330,0.011609764891563996,2.0,1
331,0.025590241031056383,2.0,0
331,0.011717840572672191,2.0,1
332,0.02581838006535806,2.0,0
332,0.011826819264678531,2.0,1
333,0.026048220374387206,2.0,0
333,0.011936706853472479,2.0,1
334,0.02627976916894454,2.0,0
334,0.012047509240370995,2.0,1
335,0.02651303360681036,2.0,0
335,0.012159232341919174,2.0,1
336,0.026748020791489555,2.0,0
336,0.01227188208969136,2.0,1
337,0.026984737770960474,2.0,0
337,0.012385464430092884,2.0,1
338,0.027223191536427917,2.0,0
338,0.012499985324162606,2.0,1
339,0.02746338902108105,2.0,0
339,0.012615450747376314,2.0,1
340,0.02770533709885663,2.0,0
340,0.012731866689451197,2.0,1
341,0.02794904258320805,2.0,0
341,0.012849239154151499,2.0,1
342,0.02819451222588095,2.0,0
342,0.012967574159095512,2.0,1
343,0.02844175271569566,2.0,0
343,0.013086877735563971,2.0,1
344,0.028690770677337166,2.0,0
344,0.013207155928310147,2.0,1
345,0.02894157267015326,2.0,0
345,0.013328414795371626,2.0,1
346,0.029194165186961024,2.0,0
346,0.013450660407883985,2.0,1
347,0.02944855465286269,2.0,0
347,0.013573898849896548,2.0,1
348,0.029704747424071073,2.0,0
348,0.013698136218190264,2.0,1
349,0.029962749786745103,2.0,0
349,0.01382337862209792,2.0,1
350,0.0302225679558363,2.0,0
350,0.013949632183326894,2.0,1
351,0.03048420807394632,2.0,0
351,0.014076903035784332,2.0,1
352,0.030747676210196404,2.0,0
